44934,0.991221932333121,0.260266559206518,0.679335994194485
3983,0.991176534646856,0.257726865516966,0.712649847915548
150029,0.984180299606019,0.258821043758205,0.285000835840856
5881,0.98952755177662,0.274932136142276,0.287298485588666
8048,0.984196201112541,0.332415151503686,0.230311355311355
3876,0.9912054674438,0.259196692000438,0.745384615384615
14197,0.968857239046398,0.336215462393199,0.345551904588049
22208,0.991261535142368,0.246467309377539,0.699552699552699
4238,0.989930165363161,0.287129319762953,0.730689655172414
5861,0.990892713419066,0.23637605333501,0.724922696351268
5167,0.991871251742337,0.240135667954123,0.715353731136647
8849,0.98903695200473,0.286909165698481,0.19413364924751
11682,0.991193128856332,0.25198795609313,0.725590062111801
7799,0.984925439296071,0.31390607561615,0.216422466422466
99777,0.993929133670016,0.219323490836462,0.309933836548318
926301,0.990758434669513,0.240689019454995,0.165612318839932
5280,0.986432590972267,0.310122964875691,0.217857732299059
12968,0.989786374451039,0.278327196888693,0.750462962962963
6901,0.990573142176429,0.257803238192721,0.197577874484654
8078,0.9892150432443,0.26946677770086,0.183174603174603
9134,0.985055906337234,0.31398383526055,0.255253744690364
278903,0.987072817279059,0.319369226155012,0.672095909392132
13539,0.975014768848186,0.383785000885302,0.275990704500978
1,0,Inf,1
38343,0.991081667697084,0.237026889905646,0.74546515018956
4731,0.991078828052842,0.262609410991138,0.74153605015674
4700,0.992006582549375,0.265427861188468,0.784117450784117
6658,0.991245255291811,0.244503444653819,0.163982069848776
8327,0.985553463237661,0.302753068408291,0.215012394133444
10,0.716284952387405,1.20855112067683,0.625
34414,0.99684494989342,0.0396084084582818,0.0383804678281701
192,0.956634068766152,0.14847530896277,0.601880877742947
1301,0.997386990095414,0.038114546849045,0.0309584999048163
2363,0.993603479818458,0.0672901689043081,0.0583456790123457
1,0,Inf,1
3972,0.985037302705589,0.0839131213413833,0.0844064771133495
1,0,Inf,1
3977,0.991935739661231,0.0498351231309577,0.123241400681748
6834,0.997142317896664,0.057634698645205,0.196435757401552
5131,0.994297182397951,0.108901003214975,0.0883558341369335
8,0.644803120154569,1.70309229692248,0.666666666666667
1993,0.997685950906801,0.0520898666986377,0.16237575362555
741,0.998976205436156,0.0364839110512748,0.0306299603174603
1407,0.997007245262767,0.0401931518027425,0.0310130488450009
1370,0.997562997935076,0.0460441478967408,0.0357964046822742
2267,0.998039043304249,0.064847774197644,0.0583166126459845
1710,0.997041443946431,0.053025859234269,0.0433515020915198
962,0.999150668865962,0.0266967296507913,0.0191728948679621
1756,0.997614601304017,0.0540853131350452,0.0640875912408759
2037,0.996142967581898,0.0689893956324981,0.0484896093694208
3700,0.986694749584813,0.112622397500874,0.0829596412556054
4751,0.984447701109233,0.129487689818862,0.0972827978786576
5666,0.982303032937452,0.144661539015571,0.11400861201658
41365,0.987552823328585,0.0984938196295008,0.0786445717849171
3417,0.993633226196002,0.120994633117341,0.0844892812105927
12815,0.996151263057504,0.0626328917006908,0.159901675754589
1326,0.996642095549177,0.0730813626145786,0.175466454942437
1696,0.995888087792427,0.0702770374257032,0.0490173410404624
2064,0.995828745793318,0.0660071392661344,0.160647571606476
4362,0.987732068453825,0.119621511427822,0.0893120393120393
1561,0.997376742123757,0.0648971184749594,0.051557287710143
2871,0.995779311255256,0.0803893405333308,0.0570242516932489
3368,0.986964245263912,0.110022272348084,0.0818031672010104
1,0,Inf,1
2827,0.992670826846657,0.0784246574006483,0.0584284060846561
4584,0.986360485234233,0.123738181852092,0.0915061383371594
4586,0.905895574954243,0.441479350906153,0.499564270152505
7454,0.902156787386682,0.434956039885446,0.342933382407067
10382,0.888891553645533,0.477513757441163,0.507429130009775
16523,0.905418691645141,0.415819441143451,0.330777546444587
99866,0.905574208938944,0.35373896161543,0.493531010625154
22954,0.911592155636059,0.452143050688096,0.499412558200252
23888,0.905589955172846,0.454772536722754,0.500293205998157
11686,0.853114376019137,0.513618617991955,0.51607489842784
1,0,Inf,1
11924,0.926842315687942,0.363638633744795,0.393960418938117
15382,0.919353285911842,0.45490216512739,0.33433315945053
9575,0.924183406557756,0.492679231785497,0.38762043559226
16803,0.903248433730752,0.455515057997543,0.333432551494226
12211,0.871914633960114,0.510701357354907,0.525656478691347
17782,0.905420675756593,0.443930569788182,0.402535370684776
8101,0.949126775835357,0.410407052607345,0.547106098466941
8764,0.927286326612167,0.411557607860618,0.470803115766855
20691,0.903189496051652,0.463544564833539,0.504387889425187
12318,0.919863630365557,0.493868529904312,0.380302562519296
644237,0.804650538329973,0.606190798870171,0.585103513416556
2129616,0.906403507510406,0.518698691368254,0.612135929027718
545178,0.85556089493388,0.591290954058204,0.589956270919025
15752,0.872608554826055,0.533729202807413,0.53680479825518
13274,0.897350736693481,0.56640104333444,0.582576256308975
15071,0.841604571347886,0.616526147733042,0.556947524020695
12292,0.891254512132121,0.519703655322638,0.421290742708298
17697,0.905779476034478,0.495366009970282,0.532112574418185
25110,0.807925447764987,0.575635036268193,0.522863568215892
16553,0.761687739094413,0.581678161015607,0.585926161905773
11688,0.72885682113267,0.700871394094817,0.632878492527615
21793,0.806352136707321,0.592386104777779,0.570452582257938
23563,0.903492538756682,0.544411132984477,0.616396787610851
14742,0.287938713692043,0.956183352293926,0.852828878861506
23216,0.860614051859802,0.572143194521253,0.609567820196398
29016,0.779001356778935,0.626503587545468,0.601205892712844
24,0.92312696508396,0.572605777919452,0.428571428571429
12754,0.893955300736019,0.574805595250218,0.624430844553244
50246,0.662530712298268,0.808730599693677,1
15664,0.785864656235948,0.645186682389995,0.593063758897471
2,0.866025403784439,6.54225875383131,1
20177,0.699794588819917,0.552492093656902,0.595543093270366
16339,0.88520049061257,0.562876647729767,0.556221276595745
15782,0.785137371923101,0.638562143703934,0.597531425109799
23807,0.785946030075073,0.573884508557845,0.491920819902471
21940,0.803390335708788,0.342500477015661,0.568467418059334
25110,0.807925447764987,0.575635036268193,0.522863568215892
1,0,Inf,1
16767,0.884023758703106,0.568176694853758,0.478701536001827
792,0.549900615662027,0.939090949538416,0.754285714285714
